Year,Country,Registration,VAP Turnout,Voting age population,Compulsory Voting,Registration Ratio,Election Type,Voter Turnout
1971,Barbados,115189.0,0.6995,134400.0,0,0.8570610119047619,Parliamentary,0.8162
1966,Barbados,99988.0,0.5764,137500.0,0,0.7271854545454546,Parliamentary,0.7927
1961,Barbados,104518.0,0.4986,128541.0,0,0.8131102138617251,Parliamentary,0.6132
1956,Barbados,103290.0,0.49439999999999995,125950.0,0,0.8200873362445414,Parliamentary,0.6029
1951,Barbados,95939.0,0.5318999999999999,116600.0,0,0.8228044596912522,Parliamentary,0.6465000000000001
2024,Belarus,6912221.0,0.6597,7657707.0,0,0.9026489261080373,Parliamentary,0.7309
2019,Belarus,6880605.0,0.6894,7716337.0,0,0.8916931699587511,Parliamentary,0.7731
2016,Belarus,6978490.0,0.6684,7797893.0,0,0.8949199482475587,Parliamentary,0.7468
2012,Belarus,7022221.0,0.6592,7904831.0,0,0.8883454940402901,Parliamentary,0.742
2008,Belarus,7016711.0,0.6956,7741235.0,0,0.9064071817998033,Parliamentary,0.7674
2004,Belarus,6986163.0,0.8243,7640118.0,0,0.9144051178267142,Parliamentary,0.9014
2000,Belarus,7254752.0,0.5824,7607585.0,0,0.9536208928326138,Parliamentary,0.6108
1995,Belarus,7445800.0,0.5488000000000001,7652340.0,0,0.9730095630878921,Parliamentary,0.564
2025,Belarus,6903994.0,0.8049,7351426.0,0,0.93913670626624,Presidential,0.857
2020,Belarus,6904649.0,0.7569,7688370.0,0,0.8980640890071627,Presidential,0.8428
2015,Belarus,7008682.0,0.7807999999999999,7828768.0,0,0.8952471193424049,Presidential,0.8722
2010,Belarus,7105660.0,0.8166,7887472.0,0,0.9008792677806019,Presidential,0.9065000000000001
2006,Belarus,7133978.0,0.8618000000000001,7694370.0,0,0.9271685661074266,Presidential,0.9294
2001,Belarus,7356343.0,0.8134,7584762.0,0,0.9698844868171209,Presidential,0.8386
1994,Belarus,7476205.0,0.6888,7662700.0,0,0.9756619729338223,Presidential,0.706
1994,Belarus,7476586.0,0.7705,7662700.0,0,0.9757116943114046,Presidential,0.7897
2024,Belgium,8368029.0,0.7582,9648566.0,1,0.8672821432739332,Parliamentary,0.8742
2019,Belgium,8167709.0,0.7794,9261362.0,1,0.8819122932458531,Parliamentary,0.8837999999999999
2014,Belgium,8008776.0,0.8721,8206762.0,1,0.9758752599380852,Parliamentary,0.8937
2010,Belgium,7767552.0,0.8465,8186446.0,1,0.948830786888474,Parliamentary,0.8922
2007,Belgium,7720796.0,0.86,8176805.0,1,0.9442313960036958,Parliamentary,0.9107999999999999
2003,Belgium,7570637.0,0.8592,8070793.0,1,0.9380288900979123,Parliamentary,0.9163
1999,Belgium,7343466.0,0.8314,7999572.0,1,0.91798236205637,Parliamentary,0.9057
1995,Belgium,7199440.0,0.8320000000000001,7887360.0,1,0.9127819701395651,Parliamentary,0.9115000000000001
1991,Belgium,7144884.0,0.851,7783620.0,1,0.9179384399546741,Parliamentary,0.9270999999999999
1987,Belgium,7039250.0,0.8649,7599900.0,1,0.9262292924906906,Parliamentary,0.9338
1985,Belgium,7001297.0,0.8632,7590660.0,1,0.9223568174572435,Parliamentary,0.9359000000000001
1981,Belgium,6878141.0,0.9431,6896400.0,1,0.9973523867525086,Parliamentary,0.9456
1978,Belgium,6366652.0,0.8778,6881000.0,1,0.9252509809620695,Parliamentary,0.9487000000000001
1977,Belgium,6316292.0,0.8991,6678960.0,1,0.9456999293303149,Parliamentary,0.9506999999999999
1974,Belgium,6322227.0,0.8571,6664000.0,1,0.9487135354141657,Parliamentary,0.9035
1971,Belgium,6271240.0,0.8861,6478900.0,1,0.9679482628223927,Parliamentary,0.9155
1968,Belgium,6170167.0,0.8618000000000001,6445400.0,1,0.9572977627455239,Parliamentary,0.9002
1965,Belgium,6091534.0,0.8802,6338200.0,1,0.9610826417594901,Parliamentary,0.9158
1961,Belgium,6036165.0,0.8795999999999999,6336960.0,1,0.9525332336009695,Parliamentary,0.9234
1958,Belgium,5954858.0,0.8925,6246570.0,1,0.9533004512876667,Parliamentary,0.9362
1954,Belgium,5863092.0,0.885,6173300.0,1,0.9497500526460726,Parliamentary,0.9318000000000001
1950,Belgium,5635452.0,0.8631,6047300.0,1,0.9318955566947232,Parliamentary,0.9262
1949,Belgium,5635452.0,0.8823000000000001,6029800.0,1,0.9346001525755415,Parliamentary,0.9440999999999999
1946,Belgium,2724796.0,0.4201,5856900.0,1,0.46522836312725163,Parliamentary,0.903
2024,Belgium,8461438.0,0.7746999999999999,9809136.0,1,0.8626078790221687,EU Parliament,0.8992
2019,Belgium,8122985.0,0.7759999999999999,9261362.0,1,0.8770831979140865,EU Parliament,0.8847
2014,Belgium,7948854.0,0.8682,8206928.0,1,0.9685541289018254,EU Parliament,0.8964
2009,Belgium,7760436.0,0.8393999999999999,8356666.0,1,0.9286521682211543,EU Parliament,0.9039
2004,Belgium,7552240.0,0.8456,8110168.0,1,0.9312063572542517,EU Parliament,0.9081
1999,Belgium,7343464.0,0.8451000000000001,7912208.0,1,0.9281181687842383,EU Parliament,0.9105
1994,Belgium,7211311.0,0.8403,7780372.0,1,0.9268594098071403,EU Parliament,0.9066
1989,Belgium,7096273.0,0.8498,7577049.0,1,0.9365483844699962,EU Parliament,0.9073
1984,Belgium,6975855.0,0.8734999999999999,7354192.0,1,0.9485549194255467,EU Parliament,0.9209
1979,Belgium,6800584.0,0.8669,7166956.0,1,0.9488803893870703,EU Parliament,0.9136
2025,Belize,197018.0,0.506,252966.0,0,0.7788319378888863,Parliamentary,0.6496999999999999
2020,Belize,182815.0,0.6129,244148.0,0,0.7487876206235562,Parliamentary,0.8186
2015,Belize,196587.0,0.7021,203524.0,0,0.9659155676971758,Parliamentary,0.7269
2012,Belize,178054.0,0.6643000000000001,196152.0,0,0.9077348178963253,Parliamentary,0.7318000000000001
2008,Belize,156993.0,0.7654000000000001,158314.0,0,0.9916558232373637,Parliamentary,0.7718
2003,Belize,126202.0,0.7508,133669.0,0,0.9441381322520555,Parliamentary,0.7951999999999999
1998,Belize,90000.0,0.6574,123349.0,0,0.7296370461049543,Parliamentary,0.9009999999999999
1993,Belize,94470.0,0.6875,102500.0,0,0.9216585365853659,Parliamentary,0.7459
1989,Belize,82556.0,0.6686,89670.0,0,0.9206646593063454,Parliamentary,0.7262000000000001
1984,Belize,64447.0,0.6589,73320.0,0,0.8789825422804146,Parliamentary,0.7495999999999999
1979,Belize,50091.0,0.6884999999999999,65320.0,0,0.766855480710349,Parliamentary,0.8978
2023,Benin,6769817.0,0.3737,6845746.0,0,0.9889085864418574,Parliamentary,0.3779
2019,Benin,4992399.0,0.22719999999999999,5967849.0,0,0.8365491486128419,Parliamentary,0.2716
2015,Benin,4470000.0,0.5669,5196462.0,0,0.8602006519050847,Parliamentary,0.6591
2011,Benin,3629837.0,0.44770000000000004,4550388.0,0,0.7976983501187151,Parliamentary,0.5611999999999999
2007,Benin,4000000.0,0.6183,3796635.0,0,1.053564538071213,Parliamentary,0.5869
2003,Benin,3084422.0,0.522,3302946.0,0,0.9338396691922908,Parliamentary,0.5589999999999999
1999,Benin,2533399.0,0.6585,2697063.0,0,0.939317694840647,Parliamentary,0.7011
1995,Benin,2536234.0,0.7365,2610380.0,0,0.9715957063722523,Parliamentary,0.758
1991,Benin,2069343.0,0.4654,2297830.0,0,0.9005640103924137,Parliamentary,0.5168
2021,Benin,4802303.0,0.4439,5544943.0,0,0.8660689568855803,Presidential,0.5063
2016,Benin,4746348.0,0.5835,5378554.0,0,0.882457998934286,Presidential,0.6613
2016,Benin,4746348.0,0.5829,5378554.0,0,0.882457998934286,Presidential,0.6605
2011,Benin,3668558.0,0.6839,4550388.0,0,0.8062077343734204,Presidential,0.8482
2006,Benin,3919550.0,0.7423000000000001,3671785.0,0,1.0674780794627137,Presidential,0.6954
2006,Benin,3917865.0,0.8686,3671785.0,0,1.0670191745976412,Presidential,0.8140000000000001
2001,Benin,3152365.0,0.5535,3085115.0,0,1.0217982149773996,Presidential,0.5417000000000001
2001,Benin,3034471.0,0.863,3085115.0,0,0.9835844044711461,Presidential,0.8774
1996,Benin,2524262.0,0.7290000000000001,2686990.0,0,0.9394385539209301,Presidential,0.7759999999999999
1996,Benin,2517970.0,0.8231,2686990.0,0,0.9370969002489775,Presidential,0.8784000000000001
1991,Benin,2052638.0,0.5722999999999999,2297830.0,0,0.8932941079192107,Presidential,0.6406999999999999
1991,Benin,2064311.0,0.5059,2297830.0,0,0.8983741181897703,Presidential,0.5631
2025,Bermuda,45064.0,0.4224,58665.0,0,0.7681581863121112,Parliamentary,0.5499
2020,Bermuda,42638.0,0.4539,57233.0,0,0.7449897786242203,Parliamentary,0.6093
2017,Bermuda,46669.0,0.6056,56246.0,0,0.82973011414145,Parliamentary,0.7298
2012,Bermuda,43652.0,0.5722,53937.0,0,0.8093145707028571,Parliamentary,0.7070000000000001
2007,Bermuda,42337.0,0.6273,51057.0,0,0.8292104902364025,Parliamentary,0.7565000000000001
2003,Bermuda,39324.0,0.6019,48968.0,0,0.8030550563633393,Parliamentary,0.7495
1998,Bermuda,36073.0,,,0,,Parliamentary,0.8144
1989,Bermuda,31162.0,,,0,,Parliamentary,0.7432
2024,Bhutan,498135.0,0.5213,626802.0,0,0.7947246498894388,Parliamentary,0.6559999999999999
2023,Bhutan,497058.0,0.4996,626802.0,0,0.7930064039361713,Parliamentary,0.63
2018,Bhutan,438663.0,0.5908,530575.0,0,0.826769071290581,Parliamentary,0.7145999999999999
2013,Bhutan,381790.0,0.5396,467896.0,0,0.8159719253851283,Parliamentary,0.6613
2008,Bhutan,318465.0,0.6181,409315.0,0,0.7780438048935416,Parliamentary,0.7945
2007,Bhutan,269337.0,0.3716,397674.0,0,0.6772808883658474,Parliamentary,0.5487
2020,Bolivia,7332926.0,0.8756999999999999,7404475.0,1,0.9903370596835022,Parliamentary,0.8842
2019,Bolivia,7076933.0,0.8653,7235433.0,1,0.9780939164249051,Parliamentary,0.8847
2014,Bolivia,5973901.0,0.8619,6060980.0,1,0.9856328514530653,Parliamentary,0.8745
2009,Bolivia,5139554.0,0.8554999999999999,5680498.0,1,0.9047717295208977,Parliamentary,0.9455
2005,Bolivia,3671152.0,0.6344,4890318.0,1,0.7506980118675309,Parliamentary,0.8451000000000001
2002,Bolivia,4155055.0,0.6681999999999999,4480674.0,1,0.9273281207246945,Parliamentary,0.7206
1997,Bolivia,3252501.0,0.6454000000000001,3596616.0,1,0.9043225632094168,Parliamentary,0.7136
1993,Bolivia,2399197.0,0.5001,3461850.0,1,0.6930389820471713,Parliamentary,0.7216
1989,Bolivia,2136587.0,0.5097999999999999,3086880.0,1,0.6921509744466905,Parliamentary,0.7365999999999999
1985,Bolivia,2108458.0,0.6515000000000001,2652750.0,1,0.79481971538969,Parliamentary,0.8197
1980,Bolivia,2004284.0,0.5911,2520000.0,1,0.7953507936507936,Parliamentary,0.7432
1979,Bolivia,1871070.0,0.6905,2452050.0,1,0.763063559062825,Parliamentary,0.905
1978,Bolivia,1921556.0,0.8262,2386800.0,1,0.8050762527233115,Parliamentary,1.0262
1966,Bolivia,1270611.0,0.5493,2002500.0,1,0.6345123595505618,Parliamentary,0.8656999999999999
1964,Bolivia,1411560.0,0.7892,1643850.0,1,0.8586914864494936,Parliamentary,0.9190999999999999
1960,Bolivia,1300000.0,0.6357,1553850.0,1,0.8366315924960582,Parliamentary,0.7598
1956,Bolivia,1126528.0,0.6371,1503740.0,1,0.7491507840451141,Parliamentary,0.8504
2020,Bolivia,7332926.0,0.8756999999999999,7404475.0,1,0.9903370596835022,Presidential,0.8842
2019,Bolivia,7315364.0,0.8929,7235433.0,1,1.0110471619321193,Presidential,0.8831
2014,Bolivia,5973901.0,0.9054000000000001,6060980.0,1,0.9856328514530653,Presidential,0.9186
2009,Bolivia,5139554.0,0.8554999999999999,5680498.0,1,0.9047717295208977,Presidential,0.9455
2005,Bolivia,3671152.0,0.6344,4890318.0,1,0.7506980118675309,Presidential,0.8451000000000001
2002,Bolivia,4155055.0,0.6681999999999999,4480674.0,1,0.9273281207246945,Presidential,0.7206
1997,Bolivia,3252501.0,0.6454000000000001,3596616.0,1,0.9043225632094168,Presidential,0.7136
1993,Bolivia,2399197.0,0.5001,3461850.0,1,0.6930389820471713,Presidential,0.7216
1989,Bolivia,2136587.0,0.5064,3086880.0,1,0.6921509744466905,Presidential,0.7315999999999999
1985,Bolivia,2108458.0,0.6515000000000001,2652750.0,1,0.79481971538969,Presidential,0.8197
1980,Bolivia,2004284.0,0.5911,2520000.0,1,0.7953507936507936,Presidential,0.7432
1979,Bolivia,1871070.0,0.6905,2452050.0,1,0.763063559062825,Presidential,0.905
1978,Bolivia,1921556.0,0.8262,2386800.0,1,0.8050762527233115,Presidential,1.0262
1966,Bolivia,1270611.0,0.5493,2002500.0,1,0.6345123595505618,Presidential,0.8656999999999999
1964,Bolivia,1411560.0,0.7892,1643850.0,1,0.8586914864494936,Presidential,0.9190999999999999
1960,Bolivia,1300000.0,0.6357,1553850.0,1,0.8366315924960582,Presidential,0.7598
1956,Bolivia,1126528.0,0.6371,1503740.0,1,0.7491507840451141,Presidential,0.8504
2022,Bosnia and Herzegovina,3368666.0,0.5394,3213191.0,0,1.0483864793596147,Parliamentary,0.5145000000000001
2018,Bosnia and Herzegovina,3355429.0,0.5615,3228803.0,0,1.039217629567366,Parliamentary,0.5403
2014,Bosnia and Herzegovina,3278908.0,0.5932,3014585.0,0,1.0876813889805728,Parliamentary,0.5454
2010,Bosnia and Herzegovina,3132231.0,0.5877,3010376.0,0,1.0404783322747724,Parliamentary,0.5649000000000001
2006,Bosnia and Herzegovina,2755207.0,0.4276,3539921.0,0,0.778324431533924,Parliamentary,0.5494
2002,Bosnia and Herzegovina,2342141.0,0.4086,3178427.0,0,0.7368868311274728,Parliamentary,0.5545
2000,Bosnia and Herzegovina,2508349.0,0.5233,3053221.0,0,0.8215419060723086,Parliamentary,0.637
1998,Bosnia and Herzegovina,2656758.0,0.5771999999999999,3256197.0,0,0.8159082512513831,Parliamentary,0.7073999999999999
1996,Bosnia and Herzegovina,2900000.0,0.5192,2572520.0,0,1.1272993018518807,Parliamentary,0.4606
2022,Bosnia and Herzegovina,3368666.0,0.5394,3213191.0,0,1.0483864793596147,Presidential,0.5145000000000001
2018,Bosnia and Herzegovina,3355429.0,0.5614,3228803.0,0,1.039217629567366,Presidential,0.5402
2014,Bosnia and Herzegovina,3278908.0,0.5932,3014585.0,0,1.0876813889805728,Presidential,0.5454
2010,Bosnia and Herzegovina,3132231.0,0.5875,3010376.0,0,1.0404783322747724,Presidential,0.5646
2006,Bosnia and Herzegovina,2755207.0,0.3932,3539921.0,0,0.778324431533924,Presidential,0.5051
2002,Bosnia and Herzegovina,2342141.0,0.4086,3178427.0,0,0.7368868311274728,Presidential,0.5545
1998,Bosnia and Herzegovina,2656758.0,0.5771999999999999,3256197.0,0,0.8159082512513831,Presidential,0.7073999999999999
1996,Bosnia and Herzegovina,2210189.0,0.5635,2366000.0,0,0.9341458157227388,Presidential,0.6032
2024,Botswana,1038275.0,0.5244,1612150.0,0,0.6440312625996341,Parliamentary,0.8142
2019,Botswana,924709.0,0.5347,1444142.0,0,0.6403172264223325,Parliamentary,0.8351000000000001
2014,Botswana,824073.0,0.5509000000000001,1267719.0,0,0.6500438977407453,Parliamentary,0.8475
2009,Botswana,723617.0,0.622,892339.0,0,0.8109216340426676,Parliamentary,0.7670999999999999
2004,Botswana,552849.0,0.44,957540.0,0,0.5773638699166614,Parliamentary,0.762
1999,Botswana,459662.0,0.41979999999999995,844338.0,0,0.5444052026558085,Parliamentary,0.7711
1994,Botswana,370173.0,0.44630000000000003,634920.0,0,0.583023058023058,Parliamentary,0.7655
1989,Botswana,367069.0,0.479,522900.0,0,0.7019869956014534,Parliamentary,0.6823999999999999
1984,Botswana,293571.0,0.5418,420400.0,0,0.69831351094196,Parliamentary,0.7757999999999999
1979,Botswana,243483.0,0.4637,290033.0,0,0.8395010222974627,Parliamentary,0.5524
1974,Botswana,205016.0,0.2621,244200.0,0,0.8395413595413596,Parliamentary,0.3122
1969,Botswana,140428.0,0.3746,205200.0,0,0.6843469785575049,Parliamentary,0.5473
2022,Brazil,155557422.0,0.7342,167798543.0,1,0.9270487050653354,Parliamentary,0.792
2018,Brazil,146750529.0,0.7666,152762054.0,1,0.9606477862624183,Parliamentary,0.7979999999999999
2014,Brazil,140488492.0,0.7509,150803268.0,1,0.9316011109255271,Parliamentary,0.8059999999999999
2010,Brazil,135804433.0,0.8062,137925708.0,1,0.9846201623268086,Parliamentary,0.8188
2006,Brazil,125827119.0,0.8354,125422653.0,1,1.0032248241471977,Parliamentary,0.8327
2002,Brazil,115254113.0,0.6837000000000001,115848256.0,1,0.9948713686289762,Parliamentary,0.6872
1998,Brazil,106101067.0,0.8103,102802554.0,1,1.0320859051809161,Parliamentary,0.7851
1994,Brazil,94782803.0,0.7988,97590050.0,1,0.9712342907909157,Parliamentary,0.8223999999999999
1990,Brazil,83817593.0,0.7656999999999999,92622720.0,1,0.9049355600872011,Parliamentary,0.8461
1986,Brazil,69166810.0,0.7042,83484860.0,1,0.8284952505160816,Parliamentary,0.85
1982,Brazil,58871378.0,0.637,76084200.0,1,0.7737661432991344,Parliamentary,0.8233
1978,Brazil,46030464.0,0.5553,67764600.0,1,0.6792700613594709,Parliamentary,0.8175
1970,Brazil,28966114.0,0.4293,52259200.0,1,0.5542777922356255,Parliamentary,0.7745000000000001
1966,Brazil,22387251.0,0.38409999999999994,45003600.0,1,0.49745467029304324,Parliamentary,0.7720999999999999
1962,Brazil,18528847.0,0.3686,40011840.0,1,0.46308410210577666,Parliamentary,0.7959
1958,Brazil,12780997.0,0.35719999999999996,35499600.0,1,0.3600321412072249,Parliamentary,0.992
1954,Brazil,15104604.0,0.31489999999999996,31403900.0,1,0.48097860456822245,Parliamentary,0.6548
1950,Brazil,11455149.0,0.2829,29106560.0,1,0.393559012126476,Parliamentary,0.7189
1947,Brazil,6205415.0,0.09720000000000001,27125280.0,1,0.22876869842449551,Parliamentary,0.42469999999999997
1945,Brazil,7499670.0,0.2366,25880440.0,1,0.2897813947521758,Parliamentary,0.8164
2022,Brazil,156453354.0,0.7404999999999999,167798543.0,1,0.932388036289445,Presidential,0.7942
2022,Brazil,156453354.0,0.7386,167798543.0,1,0.932388036289445,Presidential,0.7905
2018,Brazil,147305824.0,0.7589,152762054.0,1,0.9642828185591168,Presidential,0.787
2018,Brazil,147306295.0,0.7683,152762054.0,1,0.9642859017855311,Presidential,0.7967
2014,Brazil,142821358.0,0.7472,150803268.0,1,0.9470707093695079,Presidential,0.789
2014,Brazil,142822046.0,0.7634000000000001,150803268.0,1,0.9470752716048567,Presidential,0.8061
2010,Brazil,135804084.0,0.7729,137925708.0,1,0.9846176319790941,Presidential,0.785
2010,Brazil,135804084.0,0.8062,137925708.0,1,0.9846176319790941,Presidential,0.8188
2006,Brazil,125913479.0,0.8131999999999999,125422653.0,1,1.0039133759991508,Presidential,0.8101
2006,Brazil,125913479.0,0.8356999999999999,125422653.0,1,1.0039133759991508,Presidential,0.8325
2002,Brazil,115254113.0,0.7912,115848256.0,1,0.9948713686289762,Presidential,0.7953
2002,Brazil,115253816.0,0.8184,115848256.0,1,0.9948688049304774,Presidential,0.8226
1998,Brazil,106101067.0,0.8103,102802554.0,1,1.0320859051809161,Presidential,0.7851
1994,Brazil,91803851.0,0.7685,101458500.0,1,0.9048413982071487,Presidential,0.8493
1989,Brazil,82074718.0,0.7715000000000001,91075840.0,1,0.9011689378873695,Presidential,0.8561
1989,Brazil,82074718.0,0.7936,91075840.0,1,0.9011689378873695,Presidential,0.8806999999999999
1960,Brazil,15543332.0,0.3343,37654200.0,1,0.4127914548709042,Presidential,0.8098000000000001
1955,Brazil,15243246.0,0.2748,33100650.0,1,0.46051198390363934,Presidential,0.5968
1950,Brazil,11455149.0,0.2836,29106560.0,1,0.393559012126476,Presidential,0.7206
1945,Brazil,7459849.0,0.2396,25880400.0,1,0.2882431878950866,Presidential,0.8312
2024,Bulgaria,6601262.0,0.4471,5624101.0,0,1.1737452794677763,Parliamentary,0.38939999999999997
2024,Bulgaria,6593275.0,0.40340000000000004,5624101.0,1,1.1723251413870412,Parliamentary,0.34409999999999996
2023,Bulgaria,6862409.0,0.47479999999999994,5651653.0,1,1.2142304207282364,Parliamentary,0.3911
2022,Bulgaria,6850969.0,0.4579,5682675.0,1,1.2055887412178243,Parliamentary,0.37979999999999997
2021,Bulgaria,6665534.0,0.4672,5717150.0,1,1.1658840506196269,Parliamentary,0.4007
2021,Bulgaria,6668540.0,0.4855,5717150.0,1,1.1664098370691691,Parliamentary,0.41619999999999996
2021,Bulgaria,6789605.0,0.5832,5717150.0,1,1.1875855977191432,Parliamentary,0.4911
2017,Bulgaria,6838235.0,0.6279,5864631.0,1,1.1660128318388658,Parliamentary,0.5385
2014,Bulgaria,6858304.0,0.6088,5750976.0,0,1.1925461000011128,Parliamentary,0.5105
2013,Bulgaria,6919260.0,0.5969,6084873.0,0,1.1371248011256767,Parliamentary,0.5249
2009,Bulgaria,7129965.0,0.7243,5969019.0,0,1.1944952763594823,Parliamentary,0.6064
2005,Bulgaria,6720941.0,0.6241,6004949.0,0,1.1192336521092852,Parliamentary,0.5576
2001,Bulgaria,6916151.0,0.721,6391816.0,0,1.0820322424800715,Parliamentary,0.6663
1997,Bulgaria,7289956.0,0.669,6414519.0,0,1.1364774194292666,Parliamentary,0.5887
1994,Bulgaria,6997954.0,0.8098000000000001,6501110.0,0,1.0764244875105944,Parliamentary,0.7523000000000001
1991,Bulgaria,6790006.0,0.8454,6736500.0,0,1.0079427002152452,Parliamentary,0.8387
2021,Bulgaria,6672935.0,0.4043,5717150.0,1,1.16717857673841,Presidential,0.3464
2021,Bulgaria,6946852.0,0.4672,5717150.0,1,1.2150900361193953,Presidential,0.3845
2016,Bulgaria,7020119.0,0.5998,5903575.0,1,1.1891301457167902,Presidential,0.5044
2016,Bulgaria,7014723.0,0.6687000000000001,5903575.0,1,1.188216123281232,Presidential,0.5628
